- - - - - System information - - - - -
Page Size: 256 bytes
Number of Frames: 64
TLB Size: 16 entries
Physical Memory Size: 16 KB
- - - - - - - - - - -

Virtual Address: 30338, Physical Address: 130, Value: 29
Virtual Address: 36996, Physical Address: 4294967172, Value: 0
Virtual Address: 49861, Physical Address: 4294967237, Value: 1
Virtual Address: 56119, Physical Address: 4294967095, Value: 0
Virtual Address: 26501, Physical Address: 4294967173, Value: 0
Virtual Address: 46040, Physical Address: 4294967256, Value: 0
Virtual Address: 28499, Physical Address: 4294967123, Value: 0
Virtual Address: 763, Physical Address: 4294967291, Value: 0
Virtual Address: 29207, Physical Address: 4294967063, Value: 0
Virtual Address: 38406, Physical Address: 4294967046, Value: 0
Virtual Address: 2449, Physical Address: 4294967185, Value: 0
Virtual Address: 51590, Physical Address: 4294967174, Value: 0
Virtual Address: 18904, Physical Address: 4294967256, Value: 0
Virtual Address: 40243, Physical Address: 4294967091, Value: 0
Virtual Address: 50078, Physical Address: 4294967198, Value: 0
Virtual Address: 46497, Physical Address: 4294967201, Value: 0
Virtual Address: 33648, Physical Address: 4294967152, Value: 35
Virtual Address: 18690, Physical Address: 4294967042, Value: 0
Virtual Address: 27612, Physical Address: 4294967260, Value: 0
Virtual Address: 8883, Physical Address: 4294967219, Value: 0
Virtual Address: 43435, Physical Address: 4294967211, Value: 0
Virtual Address: 5187, Physical Address: 4294967107, Value: 0
Virtual Address: 8075, Physical Address: 4294967179, Value: 0
Virtual Address: 31140, Physical Address: 4294967204, Value: 0
Virtual Address: 7603, Physical Address: 4294967219, Value: 0
Virtual Address: 4928, Physical Address: 4294967104, Value: 58
Virtual Address: 4290, Physical Address: 4294967234, Value: 0
Virtual Address: 3274, Physical Address: 4294967242, Value: 0
Virtual Address: 39239, Physical Address: 4294967111, Value: 0
Virtual Address: 54237, Physical Address: 4294967261, Value: 0
Virtual Address: 4592, Physical Address: 4294967280, Value: 45
Virtual Address: 8661, Physical Address: 4294967253, Value: 0
Virtual Address: 26217, Physical Address: 4294967145, Value: 0
Virtual Address: 11579, Physical Address: 4294967099, Value: 0
Virtual Address: 38799, Physical Address: 4294967183, Value: 0
Virtual Address: 13881, Physical Address: 4294967097, Value: 0
Virtual Address: 59249, Physical Address: 4294967153, Value: 0
Virtual Address: 43426, Physical Address: 4294967202, Value: 0
Virtual Address: 49260, Physical Address: 4294967148, Value: 1
Virtual Address: 3806, Physical Address: 4294967262, Value: 0
Virtual Address: 36312, Physical Address: 4294967256, Value: 0
Virtual Address: 14033, Physical Address: 4294967249, Value: 0
Virtual Address: 3016, Physical Address: 4294967240, Value: 0
Virtual Address: 27918, Physical Address: 4294967054, Value: 0
Virtual Address: 57187, Physical Address: 4294967139, Value: 0
Virtual Address: 40496, Physical Address: 4294967088, Value: 0
Virtual Address: 36652, Physical Address: 4294967084, Value: 0
Virtual Address: 58842, Physical Address: 4294967258, Value: 0
Virtual Address: 5427, Physical Address: 4294967091, Value: 0
Virtual Address: 43343, Physical Address: 4294967119, Value: 0
Virtual Address: 15905, Physical Address: 4294967073, Value: 0
Virtual Address: 23130, Physical Address: 4294967130, Value: 0
Virtual Address: 40927, Physical Address: 4294967263, Value: 0
Virtual Address: 2798, Physical Address: 4294967278, Value: 0
Virtual Address: 59675, Physical Address: 4294967067, Value: 0
Virtual Address: 27298, Physical Address: 4294967202, Value: 0
Virtual Address: 20110, Physical Address: 16270, Value: 19
Virtual Address: 34149, Physical Address: 4294967141, Value: 0
Virtual Address: 30096, Physical Address: 4294967184, Value: 0
Virtual Address: 48566, Physical Address: 4294967222, Value: 0
Virtual Address: 36540, Physical Address: 4294967228, Value: 0
Virtual Address: 5394, Physical Address: 4294967058, Value: 0
Virtual Address: 53977, Physical Address: 4294967257, Value: 0
Virtual Address: 13187, Physical Address: 4294967171, Value: 0
Virtual Address: 61229, Physical Address: 4294967085, Value: 0
Virtual Address: 11338, Physical Address: 4294967114, Value: 0
Virtual Address: 56734, Physical Address: 4294967198, Value: 0
Virtual Address: 24108, Physical Address: 4294967084, Value: 0
Virtual Address: 7231, Physical Address: 4294967103, Value: 0
Virtual Address: 14873, Physical Address: 4294967065, Value: 0
Virtual Address: 29239, Physical Address: 4294967095, Value: 0
Virtual Address: 40909, Physical Address: 4294967245, Value: 0
Virtual Address: 2402, Physical Address: 4294967138, Value: 0
Virtual Address: 52232, Physical Address: 12808, Value: 0
Virtual Address: 19114, Physical Address: 4294967210, Value: 0
Virtual Address: 63814, Physical Address: 4294967110, Value: 0
Virtual Address: 7231, Physical Address: 4294967103, Value: 0
Virtual Address: 16438, Physical Address: 4294967094, Value: 0
Virtual Address: 16578, Physical Address: 4294967234, Value: 0
Virtual Address: 22227, Physical Address: 4294967251, Value: 0
Virtual Address: 4992, Physical Address: 4294967168, Value: 0
Virtual Address: 8800, Physical Address: 4294967136, Value: 0
Virtual Address: 52454, Physical Address: 13030, Value: 51
Virtual Address: 21517, Physical Address: 4294967053, Value: 0
Virtual Address: 17041, Physical Address: 4294967185, Value: 0
Virtual Address: 64027, Physical Address: 4294967067, Value: 0
Virtual Address: 24970, Physical Address: 4294967178, Value: 0
Virtual Address: 24656, Physical Address: 4294967120, Value: 0
Virtual Address: 33342, Physical Address: 4294967102, Value: 0
Virtual Address: 8490, Physical Address: 4294967082, Value: 0
Virtual Address: 30429, Physical Address: 4294967261, Value: 0
Virtual Address: 39963, Physical Address: 4294967067, Value: 0
Virtual Address: 22824, Physical Address: 4294967080, Value: 0
Virtual Address: 52504, Physical Address: 4294967064, Value: 0
Virtual Address: 28673, Physical Address: 4294967041, Value: 0
Virtual Address: 39811, Physical Address: 4294967171, Value: 0
Virtual Address: 42947, Physical Address: 4294967235, Value: 0
Virtual Address: 29809, Physical Address: 4294967153, Value: 0
Virtual Address: 23955, Physical Address: 13459, Value: 100
Virtual Address: 22769, Physical Address: 4294967281, Value: 0
Virtual Address: 29292, Physical Address: 4294967148, Value: 1
Virtual Address: 35421, Physical Address: 4294967133, Value: 0
Virtual Address: 59105, Physical Address: 4294967265, Value: 0
Virtual Address: 16437, Physical Address: 4294967093, Value: 0
Virtual Address: 23898, Physical Address: 13402, Value: 23
Virtual Address: 22155, Physical Address: 4294967179, Value: 0
Virtual Address: 49021, Physical Address: 4294967165, Value: 1
Virtual Address: 42093, Physical Address: 4294967149, Value: 1
Virtual Address: 24880, Physical Address: 4294967088, Value: 0
Virtual Address: 50841, Physical Address: 4294967193, Value: 0
Virtual Address: 19417, Physical Address: 15833, Value: 0
Virtual Address: 52318, Physical Address: 12894, Value: 51
Virtual Address: 11186, Physical Address: 4294967218, Value: 0
Virtual Address: 17597, Physical Address: 4294967229, Value: 0
Virtual Address: 39612, Physical Address: 4294967228, Value: 0
Virtual Address: 15716, Physical Address: 4294967140, Value: 0
Virtual Address: 1159, Physical Address: 4294967175, Value: 0
Virtual Address: 59582, Physical Address: 4294967230, Value: 0
Virtual Address: 53475, Physical Address: 4294967267, Value: 0
Virtual Address: 46177, Physical Address: 4294967137, Value: 0
Virtual Address: 46416, Physical Address: 4294967120, Value: 0
Virtual Address: 15318, Physical Address: 4294967254, Value: 0
Virtual Address: 24789, Physical Address: 4294967253, Value: 0
Virtual Address: 4755, Physical Address: 4294967187, Value: 0
Virtual Address: 15364, Physical Address: 4294967044, Value: 0
Virtual Address: 37852, Physical Address: 4294967260, Value: 0
Virtual Address: 62253, Physical Address: 4294967085, Value: 0
Virtual Address: 64532, Physical Address: 4294967060, Value: 0
Virtual Address: 41794, Physical Address: 4294967106, Value: 0
Virtual Address: 24389, Physical Address: 4294967109, Value: 1
Virtual Address: 59257, Physical Address: 4294967161, Value: 0
Virtual Address: 45381, Physical Address: 4294967109, Value: 1
Virtual Address: 17620, Physical Address: 4294967252, Value: 0
Virtual Address: 57414, Physical Address: 4294967110, Value: 0
Virtual Address: 1052, Physical Address: 4294967068, Value: 0
Virtual Address: 2741, Physical Address: 4294967221, Value: 1
Virtual Address: 13587, Physical Address: 4294967059, Value: 0
Virtual Address: 54314, Physical Address: 4294967082, Value: 0
Virtual Address: 36743, Physical Address: 4294967175, Value: 0
Virtual Address: 45404, Physical Address: 4294967132, Value: 0
Virtual Address: 10292, Physical Address: 14900, Value: 0
Virtual Address: 6024, Physical Address: 4294967176, Value: 19
Virtual Address: 52186, Physical Address: 4294967258, Value: 0
Virtual Address: 60562, Physical Address: 4294967186, Value: 0
Virtual Address: 1256, Physical Address: 4294967272, Value: 0
Virtual Address: 56456, Physical Address: 4294967176, Value: 19
Virtual Address: 17426, Physical Address: 4294967058, Value: 0
Virtual Address: 46146, Physical Address: 4294967106, Value: 0
Virtual Address: 8001, Physical Address: 4294967105, Value: 0
Virtual Address: 39513, Physical Address: 4294967129, Value: 0
Virtual Address: 65341, Physical Address: 4294967101, Value: 1
Virtual Address: 54139, Physical Address: 4294967163, Value: 0
Virtual Address: 64826, Physical Address: 14650, Value: 63
Virtual Address: 50675, Physical Address: 4294967283, Value: 0
Virtual Address: 37457, Physical Address: 4294967121, Value: 0
Virtual Address: 23819, Physical Address: 13323, Value: 66
Virtual Address: 58036, Physical Address: 4294967220, Value: 1
Virtual Address: 733, Physical Address: 4294967261, Value: 0
Virtual Address: 392, Physical Address: 16008, Value: 0
Virtual Address: 39632, Physical Address: 4294967248, Value: 0
Virtual Address: 59654, Physical Address: 4294967046, Value: 0
Virtual Address: 20967, Physical Address: 4294967271, Value: 0
Virtual Address: 38308, Physical Address: 4294967204, Value: 0
Virtual Address: 47192, Physical Address: 4294967128, Value: 0
Virtual Address: 55845, Physical Address: 4294967077, Value: 0
Virtual Address: 60847, Physical Address: 4294967215, Value: 0
Virtual Address: 25365, Physical Address: 4294967061, Value: 0
Virtual Address: 25872, Physical Address: 4294967056, Value: 0
Virtual Address: 7039, Physical Address: 4294967167, Value: 0
Virtual Address: 64613, Physical Address: 4294967141, Value: 0
Virtual Address: 18650, Physical Address: 4294967258, Value: 0
Virtual Address: 32013, Physical Address: 4294967053, Value: 0
Virtual Address: 63419, Physical Address: 4294967227, Value: 0
Virtual Address: 62883, Physical Address: 4294967203, Value: 0
Virtual Address: 61659, Physical Address: 14043, Value: 54
Virtual Address: 54773, Physical Address: 13813, Value: 0
Virtual Address: 3260, Physical Address: 4294967228, Value: 0
Virtual Address: 23304, Physical Address: 4294967048, Value: 0
Virtual Address: 5429, Physical Address: 4294967093, Value: 0
Virtual Address: 11812, Physical Address: 4294967076, Value: 0
Virtual Address: 27402, Physical Address: 4294967050, Value: 0
Virtual Address: 3941, Physical Address: 4294967141, Value: 0
Virtual Address: 60787, Physical Address: 4294967155, Value: 0
Virtual Address: 16315, Physical Address: 4294967227, Value: 0
Virtual Address: 18639, Physical Address: 4294967247, Value: 0
Virtual Address: 37268, Physical Address: 4294967188, Value: 0
Virtual Address: 59193, Physical Address: 4294967097, Value: 0
Virtual Address: 21920, Physical Address: 4294967200, Value: 0
Virtual Address: 27975, Physical Address: 4294967111, Value: 0
Virtual Address: 13302, Physical Address: 4294967286, Value: 0
Virtual Address: 44822, Physical Address: 4294967062, Value: 0
Virtual Address: 59003, Physical Address: 4294967163, Value: 0
Virtual Address: 38003, Physical Address: 4294967155, Value: 0
Virtual Address: 7934, Physical Address: 4294967294, Value: 0
Virtual Address: 15852, Physical Address: 4294967276, Value: 0
Virtual Address: 1805, Physical Address: 4294967053, Value: 0
Virtual Address: 27027, Physical Address: 4294967187, Value: 0
Virtual Address: 39564, Physical Address: 4294967180, Value: 1
Virtual Address: 35325, Physical Address: 4294967293, Value: 0
Virtual Address: 13409, Physical Address: 4294967137, Value: 0
Virtual Address: 60272, Physical Address: 4294967152, Value: 35
Virtual Address: 58779, Physical Address: 4294967195, Value: 0
Virtual Address: 64903, Physical Address: 14727, Value: 97
Virtual Address: 64571, Physical Address: 4294967099, Value: 0
Virtual Address: 64312, Physical Address: 4294967096, Value: 27
Virtual Address: 11373, Physical Address: 4294967149, Value: 1
Virtual Address: 19892, Physical Address: 4294967220, Value: 1
Virtual Address: 59836, Physical Address: 4294967228, Value: 0
Virtual Address: 52125, Physical Address: 4294967197, Value: 0
Virtual Address: 11767, Physical Address: 4294967287, Value: 0
Virtual Address: 39239, Physical Address: 4294967111, Value: 0
Virtual Address: 48256, Physical Address: 4294967168, Value: 0
Virtual Address: 4067, Physical Address: 4294967267, Value: 0
Virtual Address: 59979, Physical Address: 4294967115, Value: 0
Virtual Address: 38951, Physical Address: 4294967079, Value: 0
Virtual Address: 33100, Physical Address: 4294967116, Value: 0
Virtual Address: 45146, Physical Address: 4294967130, Value: 0
Virtual Address: 59161, Physical Address: 4294967065, Value: 0
Virtual Address: 55482, Physical Address: 14522, Value: 54
Virtual Address: 37425, Physical Address: 4294967089, Value: 0
Virtual Address: 24162, Physical Address: 4294967138, Value: 0
Virtual Address: 50447, Physical Address: 4294967055, Value: 0
Virtual Address: 54496, Physical Address: 4294967264, Value: 0
Virtual Address: 50855, Physical Address: 4294967207, Value: 0
Virtual Address: 15892, Physical Address: 4294967060, Value: 0
Virtual Address: 14789, Physical Address: 4294967237, Value: 1
Virtual Address: 14327, Physical Address: 4294967287, Value: 0
Virtual Address: 42327, Physical Address: 4294967127, Value: 0
Virtual Address: 40111, Physical Address: 4294967215, Value: 0
Virtual Address: 4435, Physical Address: 4294967123, Value: 0
Virtual Address: 31221, Physical Address: 4294967285, Value: 1
Virtual Address: 13441, Physical Address: 4294967169, Value: 0
Virtual Address: 5733, Physical Address: 4294967141, Value: 0
Virtual Address: 10339, Physical Address: 14947, Value: 24
Virtual Address: 2765, Physical Address: 4294967245, Value: 0
Virtual Address: 56328, Physical Address: 4294967048, Value: 0
Virtual Address: 51334, Physical Address: 4294967174, Value: 0
Virtual Address: 17410, Physical Address: 4294967042, Value: 0
Virtual Address: 143, Physical Address: 4294967183, Value: 0
Virtual Address: 34484, Physical Address: 4294967220, Value: 1
